💖央视,#genre#
我的超能力女友的直播间,http://epg.112114.xyz/douyu/9501159
3*4已出有车位可上车,http://epg.112114.xyz/douyu/3922675
【前女友】动漫了解一下,http://epg.112114.xyz/douyu/8896746
大丈夫生居天地久间,岂能郁郁居人下！,http://epg.112114.xyz/douyu/10921888
娱乐明星一手消息,理娱打挺疼,http://epg.112114.xyz/douyu/2925563
非常有格调的影视剪辑~,http://epg.112114.xyz/douyu/9384527
树摆根龙门阵,http://epg.112114.xyz/douyu/1833459
苦瓜十分苦的直播间,http://epg.112114.xyz/douyu/4058285
起来啦小躺的直播间,http://epg.112114.xyz/douyu/8849047
外卖仙人成天,http://epg.112114.xyz/douyu/9498506
名人传奇！来啊,涨知识啊！☺️,http://epg.112114.xyz/douyu/9539063
三新动漫的直播间,http://epg.112114.xyz/douyu/9548279
看动画听歌,http://epg.112114.xyz/douyu/9506782
猫总白一航的直播间,http://epg.112114.xyz/douyu/9517105
钱小元说电影的直播间,http://epg.112114.xyz/douyu/9368265
世界最神秘的事你整明白了没？,http://epg.112114.xyz/douyu/9580477
【蔡恩雨Priscilla】的世界音乐,http://epg.112114.xyz/douyu/9662853
公司生活,http://epg.112114.xyz/douyu/419987
带您进入不会骑马的健身少年的日常,http://epg.112114.xyz/douyu/8862198
速看丽姐说电影,http://epg.112114.xyz/douyu/9437283
鹿老尸的直播间,http://epg.112114.xyz/douyu/857979
程序员易劈西的直播间,http://epg.112114.xyz/douyu/8759268
带您进入莱纳电影的电影世界,http://epg.112114.xyz/douyu/9356937
红袖的直播间,http://epg.112114.xyz/douyu/9645396
冷门动漫解说,http://epg.112114.xyz/douyu/9064711
夏日幻听MCE的直播间,http://epg.112114.xyz/douyu/9546437
盘点委员的直播间,http://epg.112114.xyz/douyu/9481059
TSSS映画的直播间,http://epg.112114.xyz/douyu/9749339
【传奇故事】24小时随缘轮播,http://epg.112114.xyz/douyu/4837387
荒野生存系列,http://epg.112114.xyz/douyu/1339207
【美丽新世界】,http://epg.112114.xyz/douyu/442280
【德哥】直播间,http://epg.112114.xyz/douyu/6052703
【贝爷】食物链最上面的大佬,http://ep112114.xyz/douyu/1473221
超清动物自然24小时感谢礼物陪伴,http://epg.112114.xyz/douyu/4360438
宇宙那幺大,我想去看看,http://epg.112114.xyz/douyu/1052924
纪录经典时刻.....3485629,http://epg.112114.xyz/douyu/3485629
荒野求生,带大家体验不一样的生活,http://epg.112114.xyz/douyu/9252708
纪录片直播间,http://epg.112114.xyz/douyu/6879442
卑谦,学习,升华,http://epg.112114.xyz/douyu/6173973
着名学者王立群评点历史人物,http://epg.112114.xyz/douyu/5283626
4837387正能量纪录片,http://epg.112114.xyz/douyu/9808720
动物凶猛！野生动物世界,http://epg.112114.xyz/douyu/9951215
【历史揭秘】4紫禁城揭秘西夏,http://epg.112114.xyz/douyu/5464888
军武次位面军迷每周的故事,http://epg.112114.xyz/douyu/1817550
【地理美食】寻味顺德鸟瞰中国,http://epg.112114.xyz/douyu/9951231
荒野游侠,探险中国,http://epg.112114.xyz/douyu/2259748
最在地的英格力士,http://epg.112114.xyz/douyu/5854464
【纯影视】影视、游戏,http://epg.112114.xyz/douyu/10760490
【户外】起点丨生存丨美食,http://14.xyz/douyu/914.xy216/douyu/9774810
走访失落探索未解之谜,http://epg.112114.xyz/douyu/5028934
观景,听风,http://epg.112114.xyz/douyu/9970646
客官办张卡吸个猫吧~萌宠24小时！,http://epg.112114.xyz/douyu/648814
2hao飞车带抽,http://epg.112114.xyz/douyu/1812082
【云旅行】放松/减压/风景,http://epg.112114.xyz/douyu/1668562
看局座召张忠利点评,http://epg.112114.xyz/douyu/5483801
沿776611,http://epg.112114.xyz/douyu/10021742
旅行囧记欢乐之旅,http://epg.112114.xyz/douyu/4631599
江哥归来的直播间,http://epg.112114.xyz/douyu/10804983
CFunicornabd的直播间,http://epg.112114.xyz/douyu/10908644
左耳听风371的直播间,http://epg.112114.xyz/douyu/10806381
安全警报教育,http://epg.12114.xyz/douyu/10042564
月底送好东西,http://epg.112114.xyz/douyu/6555918
凛冬散尽,河长明,新的一年,万事顺遂。,http://epg.112114.xyz/douyu/9763256
玫瑰土豆儿的成长史,http://epg.112114.xyz/douyu/9465719
3秋落羽0的直播间,http://epg.112114.xyz/douyu/5194326
七七：新人主播来关注一下吧~,http://epg.112114.xyz/douyu/777777
新主播女仆装后遗症第一天,http://epg.112114.xyz/douyu/3655320
【2K60帧】斗鱼赵美延=u=,http://epg.112114.xyz/douyu/209853
今天还是你喜欢的样子,http://epg.112114.xyz/douyu/8118226
双马尾女孩ya10801450,http://epg.112114.xyz/douyu/10801450
希望能给哥哥们的疼爱,http://epg.112114.xyz/douyu/10651202
微胖姐姐在直播10798069,http://epg.112114.xyz/douyu/10798069
进来说爱我,http://epg.112114.xyz/douyu/10762348
小酥酥,http://epg.112114.xyzdouyu/9050805
小铧在线等关注,http://epg.112114.xyz/douyu/10722541
所爱隔山海山海皆可平❤️,http://epg.112114.xyz/douyu/10268210
【防免疫】头发发麻惹~,http://epg.112114.xyz/douyu/6852825
河南唐嫣多多关照10888754,http://epg.112114.xyz/douyu/10888754
下雨知道往家跑鸭,http://epg.112114.xyz/douyu/10889714
新人主播求守护qwq0.0,http://epg.112114.xyz/douyu/10875180
总要看看才知道喜不喜欢啊,http://epg.112114.xyz/douyu/5577560
希望大哥可以让我的脆弱,http://epg.112114.xyz/douyu/10786088
想去海边看月亮,http://epg.112114.xyz/douyu/1180308
【翠葱楼】MMD舞蹈点播房,http://epg.112114.xyz/douyu/2255521
湖北女大学生,http://epg.112114.xyz/douyu/9936794
日安～我亲爱的殿下～,http://epg.112114.xyz/douyu/10911601
里里维的直播间,http://epg.112114.xyz/douyu/10911585
用户08044575的直播间,http://epg.112114.xyz/douyu/10882400
红叶飘飘735的直播间,http://epg.112114.xyz/douyu/10908241
黄金双倍✨这个房间好好听呀,http://epg.112114.xyz/douyu/5051242
3D声控减压❤每日声音伴侣,http://epg.112114.xyz/douyu/10718922
长假一周下周五回来哦~,http://epg.112114.xyz/douyu/10296775
耳机解压,http://epg.112114.xyz/douyu/10616016
100万观看,见鱼吧置顶,http://epg.112114.xyz/douyu/10852214
♥#3压力#情绪轻松#epg轻松解音♥,http://112114.xyz/douyu/10607670
一起逛漫展,看美女,http://epg.112114.xyz/douyu/950686
3D耳机治愈每日听音质提升,http://epg.112114.xyz/douyu/1260907
灵笼地下进行时,http://epg.112114.xyz/douyu/1047490
游戏操作,http://epg.112114.xyz/douyu/10247425
哥哥进来玩呀,http://epg.112114.xyz/douyu/10879454
地下城日常直播间,http://epg.112114.xyz/douyu/10789173
快退休老阿姨,http://epg.112114.xyz/douyu/5562953
乌鸦的快乐直播间...,http://epg.112114.xyz/douyu/8668124
我娶你可好441的直播间,http://epg.112114.xyz/douyu/10867112
3D游戏建模系统教学,http://epg.112114.xyz/douyu/10768032
3D建模入门到精通,http://epg.112114.xyz/douyu/10203662
可爱传奇HOLO,http://epg.112114.xyz/douyu/9774080
星河滚烫你是人间理想～,http://epg.112114.xyz/douyu/6513010
来来往往来日不是方长3990323,http://epg.11214.xyz/douyu/3990323
武汉坐标。美！！！,http://epg.112114.xyz/douyu/7513035
今日是双倍快乐哦,http://epg.112114.xyz/douyu/9715309
初恋脸很会跳本草,http://epg.112114.xyz/douyu/10783397
等待一束光~,http://epg.112114.xyz/douyu/7576765
江西舞蹈小姐姐,http://epg.112114.xyz/douyu/9459372
好漂亮的杭州小姐姐,http://epg.112114.xyz/douyu/6859029
人间一趟积极向上5517219,http://epg.112114.xyz/douyu/5517219
距离你520m,想你了~,http://epg.112114.xyz/douyu/9255052
辛得识卿桃花面,阡陌陌多暖春,http://epg.112114.xyzouyu/7154540
来姐姐家吹空调9698055,http://epg.112114.xyz/douyu/9698055
交个这样温柔的朋友嘛,http://epg.112114.xyz/douyu/5371800
2非EP俱乐部~,http://g.1114.xy/douyu/7212582
若无相欠,怎幺相见92111,http://epg.112114.xyz/douyu/8964416
疼疼爱我是地里的小白菜,http://epg.112114.xyz/douyu/9986213
【上海】真会火柴Q❤️,http://epg.112114.xyz/douyu/6562899
做个快乐的傻子,.....,http://epg.112114.xyz/douyu/10380465
❤️爱你宝贝❤️,http://epg.112114.xyz/douyu/5273755
爱在柒月ing,http://epg.112114.xyz/douyu/10100737
【芜湖】最美女教练~,http://epg.112114.xyz/douyu/9243236
这人间你值得,http://epg.112114.xyz/douyu/10541392
落日沉溺于橘色的海~9715094,http://epg.112114.xyz/douyu/9715094
渡渡个劫吧~~,http://epg.112114.xyz/douyu/10080728
山东舞蹈主播等你啊,http://epg.112114.xyz/douyu/9867345
这是斗鱼微胖身高吗？,http://epg.112114.xyz/douyu/10490956
成都小纯纯,http://epg.112114.xyz/douyu/8145699
10：00-16:00直播,http://epg.112114.xyz/douyu/9784086
有没有一种可能我只差一个你,http://epg.112114.xyz/douyu/4033015
南京瑜伽老师点舞求过星,http://epg.112114.xyz/douyu/5994676
等光9266234,http://epg.112114.xyz/douyu/9266234
双倍双倍双倍亲密度~,http://epg.112114.xyz/douyu/9635767
光在哪呀？,http://epg.112114.xyz/douyu/5628327
【成都】超自律小甜甜,http://epg.112114.xyz/douyu/3597401
好漂亮的小姐姐~,http://epg.112114.xyz/douyu/9207931
安徽热舞~第一天直播~不会~,http://epg.112114.xyz/douyu/8689866
属于自己的爵位,http://epg.112114.xyz/douyu/10843602
心软的神什幺时候降临～,http://epg.112114.xyz/douyu/8582485
蛋美女。。。,http://epg.112114.xyz/douyu/7812407
南京模特小姐姐9959369,http://epg.112114.xyz/douyu/9959369
快回家孩子她爸,http://epg.112114.xyz/douyu/10390547
会有人一直陪着桃桃吗,http://epg.112114.xyz/douyu/10390540
长沙知心大姐姐,http://epg.112114.xyz/douyu/9699642
保持热爱,降低期待7551836,http://epg.112114.xyz/douyu/7551836
警察陪在我身边,态度坚定,http://epg.12114.xyz/douyu/9436575
有没有哥哥宠一下呀,http://epg.112114.xyz/douyu/8587395
江西00双鱼,http://epg.112114.xyz/douyu/8998792
安徽18线小网红,http://epg.112114.xyz/douyu/10864550
希望你会喜欢我。,http://epg.112114.xyz/douyu/7200105
第308集~嗯怎幺不算开心呢,http://epg.112114.xyz/douyu/9953232
福建素颜憨憨的舞蹈新人,http://epg.112114.xyz/douyu/10891740
哥哥要摸头,http://epg.112114.xyz/douyu/10723004
天青色等烟雨~~·····,http://epg.112114.xyz/douyu/6634650
有我陪你啊你不会孤单,http://epg.112114.xyz/douyu/7583248
【舞蹈主题夜】kukain专场,http://epg.112114.xyz/douyu/9184805
要什幺避风港超火成为梦想,http://epg.112114.xyz/douyu/10235980
没有标题,,,,,,http://epg.112114.xyz/douyu/6872229
看质量直播做人做质量9160725,http://epg.112114.xyz/douyu/9160725
没毛病的运气暴击啊,http://epg.112114.xyz/douyu/992
懒起画蛾眉,花面相交映,http://epg.112114.xyz/douyu/10707634
超白新主播,http://epg.112114.xyz/douyu/10905152
您与主播距离2.5km,http://epg.112114.xyz/douyu/10741241
新人主播,别在外面,进来看,http://epg.112114.xyz/douyu/10793741
新主播学习J,http://epg.112114.xyz/douyu/10280653
西安在线等一个疼人好哥哥,http://epg.112114.xyz/douyu/7574229
河北石家庄小拉胯~,http://epg.112114.xyz/douyu/7065984
啥都别说,交个朋友呢,http://epg.112114.xyz/douyu/10889455
初见时的惊鸿一！！！,http://epg.112114.xyz/douyu/10505142
建议你早点喜欢我,免得虚度光阴,http://epg.112114.xyz/douyu/10111403
斗鱼公务员了,http://epg.112114.xyz/douyu/10547923
新人主播会跳舞,来瞧瞧,http://epg.112114.xyz/douyu/10909282
就~来陪我吧~,http://epg.112114.xyz/douyu/9732845
双倍卡双倍亲密度,http://epg.112114.xyz/douyu/10469006
对方关注了你···,http://epg.112114.xyz/douyu/9524956
勤劳的小蜜蜂你确定不来嘛！！！,http://epg.112114.xyz/douyu/7768041
少爷少奶奶回来啦,http://epg.112114.xyz/douyu/10150570
江西人在杭州,http://epg.112114.xyz/douyu/7010345
【直播】等你进来~,http://epg.112114.xyz/douyu/9518839
私奔嘛,一起看啊,http://epg.112114.xyz/douyu/8612186
可甜可盐的萌妹子~,http://epg.112114.xyz/douyu/10543844
兔兔能歌能舞,http://epg.112114.xyz/douyu/10415467
希望六月可以对我好一点~,http://epg.112114.xyz/douyu/9997599
恭喜我橘子紫啦~9619463,http://epg.112114.xyz/douyu/9619463
西瓜扇子舞等你~,http://epg.112114.xyz/douyu/10768118
古装限定奶兔确定不来看看？,http://epg.112114.xyz/douyu/10795950
23.40-0.00热舞频道-扇子舞,http://epg.112114.xyz/douyu/10765662
你好几位一直长。,http://epg.112114.xyz/douyu/9266207
三倍快乐返场时间,http://epg.112114.xyz/douyu/9018270
搬家中……整理中,http://epg.112114.xyz/douyu/6863470
体验不一样的快乐~10665467,http://epg.112114.xyz/douyu/10665467
等一个心软的神~10471157,http://epg.112114.xyz/douyu/10471157
三倍快乐纯享热舞,http://epg.112114.xyz/douyu/10287421
舞蹈视频在个人中心！！,http://epg.112114.xyz/douyu/10505396
空姐第一天直播,http://epg.112114.xyz/douyu/10556450
握不住的沙干脆扬了它,http://epg.112114.xyz/douyu/10137131
有爱的蜗牛的直播间,http://epg.112114.xyz/douyu/10339002
有缘再见～6584315,http://epg.112114.xyz/douyu/6584315
Minana精彩视频集锦,http://epg.112114.xyz/douyu/10193403
回去了兄弟们,http://epg.112114.xyz/douyu/10344439
精彩舞蹈纯享,http://epg.112114.xyz/douyu/10298228
全能上线（整点）,http://epg/douyu.112114.xyz/douyu/9974629
第一天直播,等你,http://epg.112114.xyz/douyu/10676417
上班上班摸鱼看小姐姐,http://epg.112114.xyz/douyu/3938720
面对困难微笑,http://epg.112114.xyz/douyu/9253311
用古典舞说故事,今天还上朝吗~,http://epg.112114.xyz/douyu/9367472
不齐舞团V的直播间,http://epg.112114.xyz/douyu/8936470
【微微】满世界跳舞的主播,http://epg.112114.xyz/douyu/8949661
元气小可爱9322249求关注！,http://epg.112114.xyz/douyu/9322249
古风小姐姐会跳各种舞~,http://epg.112114.xyz/douyu/9125366
这里只有你快乐不来吗？,http://epg.112114.xyz/douyu/10689937
美人如玉,感谢一路相伴,http://epg.112114.xyz/douyu/9653373
古风美人为你起舞~,http://epg.112114.xyz/douyu/4735868
御姐等你,http://epg.112114.douyu/9756822
别进来了,http://epg.xyz/douyu/9518867
元气少女缘结神,http://epg.112114.xyz/douyu/10918981
用户71859076的直播间,http://epg.112114.xyz/douyu/10916655
主播21岁没亲过嘴,http://epg.112114.xyz/douyu/6468700
斗鱼精品舞蹈赏鉴,http://epg.112114.xyz/douyu/5024138
韩舞热播,http://epg.112114.xyz/douyu/8017332
美女热舞持续更新请看主播投稿,http://epg.112114.xyz/douyu/10107533
斗鱼-华语点歌台,http://epg.112114.xyz/douyu/3186217
斗鱼-??周杰伦??,http://epg.112114.xyz/douyu/7537296
斗鱼-菜园小饼,http://epg.112114.xyz/douyu/7701735
斗鱼-林林影院,http://epg.112114.xyz/douyu/9652323
斗鱼-英叔九叔,http://epg.112114.xyz/douyu/
斗鱼-搞笑一家人,http://epg.112114.xyz/douyu/5422706
斗鱼-军旅动作,http://epg.112114.xyz/douyu/431460
斗鱼-?救救小鸭吧?,http://epg.112114.xyz/douyu/7925840
斗鱼-水浒丶,http://epg.112114.xyz/douyu/8168353
斗鱼-亲奶瓶,http://epg.112114.xyz/douyu/6546908
斗鱼-萌牛奶,http://epg.112114.xyz/douyu/7494871
斗鱼-爱情公寓,http://epg.112114.xyz/douyu/6863367
斗鱼-港剧直播,http://epg.112114.xyz/douyu/4549169
斗鱼-破案-推理-悬疑,http://epg.112114.xyz/douyu/6091425
斗鱼-宇哥Rebirth,http://epg.112114.xyz/douyu/413573
斗鱼-粤语电影,http://epg.112114.xyz/douyu/1226741
斗鱼-港电影院,http://epg.112114.xyz/douyu/9826611
斗鱼-瑶瑶,http://epg.112114.xyz/douyu/2935323
斗鱼-晚晚Vivi,http://epg.112114.xyz/douyu/8861179
斗鱼-蒲蚂蚱,http://epg.112114.xyz/douyu/6079455
斗鱼-译制国语,http://epg.112114.xyz/douyu/2436390
斗鱼-??小U??,http://epg.112114.xyz/douyu/96577
斗鱼-??冰冰??,http://epg.112114.xyz/douyu/74374
斗鱼-小鸽陪看,http://epg.112114.xyz/douyu/3928
斗鱼-梁十一,http://epg.112114.xyz/douyu/7270927
斗鱼-Liz陪看,http://epg.112114.xyz/douyu/7254536
斗鱼-周末电影院,http://epg.112114.xyz/douyu/3637726
斗鱼-清晰林正英,http://epg.112114.xyz/douyu/7356023
斗鱼-经典故事相声,http://epg.112114.xyz/douyu/10139405
斗鱼-民间故事,http://epg.112114.xyz/douyu/9682807
斗鱼-鱼小丸梓,http://epg.112114.xyz/douyu/6140589
斗鱼-邦德,http://epg.112114.xyz/douyu/9292499
斗鱼-嗷大喵,http://epg.112114.xyz/douyu/4282654
斗鱼-喜剧电影,http://epg.112114.xyz/douyu/9292492
斗鱼-网神影厅,http://epg.112114.xyz/douyu/508118
斗鱼-鱼宝好困,http://epg.112114.xyz/douyu/1165374
斗鱼-339影院,http://epg.112114.xyz/douyu/1274132
斗鱼-米娅陪看,http://epg.112114.xyz/douyu/6537888
斗鱼-经典巨制,http://epg.112114.xyz/douyu/2793084
斗鱼-吃奶滴虫,http://epg.112114.xyz/douyu/263824
斗鱼-久了旧知,http://epg.112114.xyz/douyu/310926
斗鱼-贝爷影厅1,http://epg.112114.xyz/douyu/36337
斗鱼-贝爷影厅,http://epg.112114.xyz/douyu/252802
斗鱼-麓山迷踪,http://epg.112114.xyz/douyu/4505431
斗鱼-国产青春,http://epg.112114.xyz/douyu/5423
斗鱼-IMAX影厅,http://epg.112114.xyz/douyu/4332
斗鱼-小小亭长,http://epg.112114.xyz/douyu/5802446
斗鱼-刘德华,http://epg.112114.xyz/douyu/2516864
斗鱼-??奶瓶??,http://epg.112114.xyz/douyu/6655271
斗鱼-恐怖电影,http://epg.112114.xyz/douyu/9275635
斗鱼-??凌儿??,http://epg.112114.xyz/douyu/1377142
斗鱼-林正英,http://epg.112114.xyz/douyu/218859
斗鱼-女神金,http://epg.112114.xyz/douyu/747764
历史 军事,http://epg.112114.xyz/douyu/4870914
斗鱼-鬼叔怪谈,http://epg.112114.xyz/douyu/2871394
斗鱼-夜魔人老王,http://epg.112114.xyz/douyu/610972

🦉咪咕,#genre#
刘亦菲,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8?zmid
古天乐影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8?zmid
成龙作品集,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8?zmid
郭富城影院,http://117.148.179.177/PLTV/88888888/224/3221231688/index.m3u8?zmid
张国荣影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8?zmid
周润发影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8?zmid
葛优作品集,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8?zmid
刘德华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8?zmid
TVB剧场,http://117.148.179.154/PLTV/88888888/224/3221231733/index.m3u8?zmid
金庸频道,http://117.148.179.139/PLTV/88888888/224/3221231477/index.m3u8?zmid
每日科幻电影,http://117.148.179.154/PLTV/88888888/224/3221231568/index.m3u8?zmid
云上电影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8?zmid
僵尸剧场,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8?zmid
怀旧老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8?zmid
盗墓方法论,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8?zmid
午夜失眠剧场,http://117.148.179.154/PLTV/88888888/224/3221231516/index.m3u8?zmid
试胆大会,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8?zmid
军旅剧场,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8?zmid
神探狄仁杰,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8?zmid
追剧少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8?zmid
经典贺岁片,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8?zmid
每日荐影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8?zmid
喜剧联盟,http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8?zmid
云上电影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
喜剧联盟,http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8
古天乐影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
成龙作品集,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
张国荣影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
周润发影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
怀旧老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8
葛优作品集,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8
刘德华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
僵尸剧场,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8
刘亦菲影视展播,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
TVB剧场,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8
盗墓方法论,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8
试胆大会,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8
每日荐影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
咪咕_军旅剧场,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8
咪咕_剧场公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
咪咕_神探狄仁杰,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8
咪咕_追剧少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8
咪咕_经典贺岁,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8
咪咕_奥运频道,http://117.148.179.173/PLTV/88888888/224/3221232023/index.m3u8

课堂,#genre#
空中课堂一年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkyinj/1300000/mnf.m3u8
空中课堂二年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkernj/1300000/mnf.m3u8
空中课堂三年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kksannj/1300000/mnf.m3u8
空中课堂四年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kksinj/1300000/mnf.m3u8
空中课堂五年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkwunj/1300000/mnf.m3u8
空中课堂六年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkliunj/1300000/mnf.m3u8
空中课堂七年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkqinj/1300000/mnf.m3u8
空中课堂八年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkbanj/1300000/mnf.m3u8
空中课堂九年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkjiunj/1300000/mnf.m3u8
空中课堂高一,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkgaoyinj/1300000/mnf.m3u8
空中课堂高二,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkgaoernj/1300000/mnf.m3u8
空中课堂高三,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkgaosannj/1300000/mnf.m3u8
一年级,http://liveplay-kk.rtxapp.com/live/program/live/kkyinj/1300000/mnf.m3u8
二年级,http://liveplay-kk.rtxapp.com/live/program/live/kkernj/1300000/mnf.m3u8
三年级,http://liveplay-kk.rtxapp.com/live/program/live/kksannj/1300000/mnf.m3u8
四年级,http://liveplay-kk.rtxapp.com/live/program/live/kksinj/1300000/mnf.m3u8
五年级,http://liveplay-kk.rtxapp.com/live/program/live/kkwunj/1300000/mnf.m3u8
六年级,http://liveplay-kk.rtxapp.com/live/program/live/kkliunj/1300000/mnf.m3u8
初一,http://liveplay-kk.rtxapp.com/live/program/live/kkqinj/1300000/mnf.m3u8
初二,http://liveplay-kk.rtxapp.com/live/program/live/kkbanj/1300000/mnf.m3u8
初三,http://liveplay-kk.rtxapp.com/live/program/live/kkjiunj/1300000/mnf.m3u8
高一,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoyinj/1300000/mnf.m3u8
高二,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoernj/1300000/mnf.m3u8
高三,http://liveplay-kk.rtxapp.com/live/program/live/kkgaosannj/1300000/mnf.m3u8

北京,#genre#
北京,http://39.135.32.24:6610/000000001000/1000000001000017156/1.m3u8?xtkg?zbeid
北京新闻,http://live.funhillrm.com/5/sd/live.m3u8?zbeid
北京青年,http://111.6.126.218/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s8/index.m3u8?zbeid
北京生活,http://111.6.126.218/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?zbeid
北京科教,http://71pull.btvcloud.com/brtv2021channel/2021kjchannellive3.m3u8?zbeid
北京财经,http://111.6.126.218/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?zbeid
北京影院,http://111.6.126.218/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?zbeid
北京IPTV萌宠TV,http://39.134.134.84/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBOSDD3mErwuVWF5DqfHIW%2FMQ%3D%3D%3A20211105223205%2C10000100000000050000000003887495%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND?zbeid
北京IPTV淘baby,http://39.134.134.89/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226554/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBOBGhARyizMEPlAOe9nM1b5Q%3D%3D%3A20211105223205%2C10000100000000050000000003887496%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND?zbeid
北京IPTV淘电影,http://39.134.135.81/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8?servicetype=1&icpid=88888888&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=OMDVq6b4lEslJm1UnEjrD67bT%2BdBi%2FstmegbNVdYPJSeBmMWSNPD7Wrrjb2ZDi7Um5UxWiZupPnRfM4wLeS74RrZe%2BRE99EyWRk%2B%2Fh2ZwKeBjD%2BfZ9Mz5UmtqpVNJkd9dPTPolsaS4II0YdOjxvNng%3D%3D%3A20201004145232%2C60D21CCCB8A5%2C112.64.2.198%2C20201004145232%2C10000100000000050000000003887498%2CA23CC1CD0AC72C120DCED3BED1AC1863%2C-1%2C0%2C1%2C-1%2C%2C2%2C2201300%2C17%2C%2C2%2CEND?zbeid
